         Sat           Ant         Start           End
       SAT02          ANT4        303918        329309
       SAT02         ANT12        303918        329309
       SAT49          ANT4        303918        329309
       SAT49         ANT12        303918        329309
       SAT02          ANT4        359381        372924
       SAT02         ANT12        359381        372924
       SAT49          ANT4        359381        372924
       SAT49         ANT12        359381        372924
       SAT02          ANT4        409249        431084
       SAT02         ANT12        409249        431084
       SAT49          ANT4        409249        431084
       SAT49         ANT12        409249        431084
       SAT02          ANT4        456497        476076
       SAT02         ANT12        456497        476076
